x(m),n_pred,n_true,error
1515.0,0.035855547,0.036062498,0.00020695105
1520.0,0.03580712,0.036,0.0001928769
1525.0001,0.03574887,0.0359375,0.00018863007
1530.0,0.0357003,0.035875,0.00017470121
1535.0001,0.03564153,0.035812497,0.00017096847
1540.0,0.03559031,0.035749998,0.0001596883
1545.0001,0.035536118,0.0356875,0.0001513809
1550.0,0.03548462,0.035625,0.00014038011
1555.0001,0.035426456,0.035562497,0.00013604015
1560.0,0.03537249,0.035499997,0.00012750924
1565.0,0.03532295,0.0354375,0.00011454895
1569.9999,0.03526655,0.035375,0.00010845065
1575.0,0.035216838,0.0353125,9.566173e-05
1579.9999,0.035158396,0.03525,9.160489e-05
1585.0,0.03510617,0.035187498,8.132681e-05
1590.0,0.035052568,0.035125,7.243082e-05
1595.0,0.03500057,0.0350625,6.1929226e-05
1600.0,0.03494349,0.035,5.650893e-05
1605.0,0.034893237,0.0349375,4.42639e-05
1610.0,0.03483968,0.034874998,3.5319477e-05
1615.0,0.03477909,0.0348125,3.3408403e-05
1620.0,0.03472841,0.03475,2.1588057e-05
1625.0,0.034675047,0.0346875,1.24536455e-05
1630.0,0.034626245,0.034625,1.244247e-06
1635.0,0.034567554,0.0345625,5.055219e-06
1640.0,0.034518234,0.0345,1.8235296e-05
1645.0,0.034460433,0.0344375,2.2932887e-05
1650.0001,0.034411922,0.034374997,3.6925077e-05
1655.0,0.0343567,0.034312498,4.420057e-05
1660.0001,0.034304604,0.03425,5.4605305e-05
1665.0,0.034250274,0.0341875,6.277487e-05
1670.0001,0.034199808,0.034124997,7.481128e-05
1675.0,0.034145474,0.034062497,8.2977116e-05
1680.0001,0.034089115,0.033999998,8.9116395e-05
1685.0,0.034041334,0.0339375,0.00010383502
1690.0,0.033987354,0.033875,0.000112354755
1694.9999,0.03393454,0.0338125,0.00012204051
1700.0,0.03387942,0.033749998,0.00012942404
1704.9999,0.033832528,0.033687502,0.00014502555
1710.0,0.033774037,0.033625,0.00014903769
1715.0,0.033727348,0.0335625,0.00016484782
1720.0,0.033671737,0.0335,0.00017173588
1725.0,0.033625983,0.033437498,0.00018848479
1730.0,0.03356541,0.033375,0.00019041076
1735.0,0.03351962,0.0333125,0.00020711869
1740.0,0.033465758,0.03325,0.00021575764
1745.0,0.03341505,0.0331875,0.00022754818
1750.0,0.0333601,0.033125,0.00023510307
1755.0,0.033305533,0.0330625,0.00024303421
1760.0,0.03325957,0.033,0.00025957078
1765.0,0.03320536,0.0329375,0.00026785955
1770.0,0.03315673,0.032874998,0.00028173253
1775.0,0.03310284,0.0328125,0.00029034168
1780.0,0.033055693,0.03275,0.0003056936
1785.0001,0.03300367,0.032687496,0.00031617284
1790.0,0.032954685,0.032624997,0.0003296882
1795.0001,0.032898955,0.032562498,0.00033645704
1800.0,0.032854296,0.0325,0.00035429746
1805.0001,0.03279659,0.032437496,0.00035909563
1810.0,0.032752257,0.032375,0.00037725642
1815.0,0.032701015,0.032312497,0.00038851798
1819.9999,0.032653734,0.032250002,0.00040373206
1825.0,0.032599203,0.0321875,0.00041170418
1829.9999,0.03255377,0.032125,0.00042876974
1835.0,0.032501105,0.0320625,0.0004386045
1840.0,0.032449607,0.031999998,0.000449609
1845.0,0.032402866,0.0319375,0.000465367
1850.0,0.032349743,0.031875,0.00047474355
1855.0,0.032305572,0.0318125,0.000493072
1860.0,0.032255232,0.03175,0.0005052313
1865.0,0.032210436,0.031687498,0.0005229376
1870.0,0.032154817,0.031625,0.00052981824
1875.0,0.032111973,0.0315625,0.00054947287
1880.0,0.032059837,0.0315,0.0005598366
1885.0,0.032015122,0.0314375,0.00057762116
1890.0,0.031965293,0.031375,0.0005902946
1895.0,0.031916484,0.0313125,0.00060398504
1900.0,0.03187038,0.03125,0.00062038004
1905.0,0.03182325,0.031187499,0.00063575245
1910.0001,0.031773083,0.031124998,0.000648085
1915.0,0.031732783,0.031062499,0.00067028403
1920.0001,0.031679966,0.030999998,0.0006799679
1925.0,0.031638157,0.0309375,0.0007006563
1930.0001,0.031582303,0.030874997,0.00070730597
1935.0,0.031542324,0.030812498,0.00072982535
1940.0,0.031493668,0.030749999,0.0007436685
1944.9999,0.03144372,0.0306875,0.00075621903
1950.0,0.03140173,0.030625,0.0007767305
1954.9999,0.03135181,0.030562501,0.00078930706
1960.0,0.03131046,0.030499998,0.000810463
1964.9999,0.03125884,0.030437501,0.00082133897
1970.0,0.03121871,0.030375,0.00084370933
1975.0,0.031170523,0.030312499,0.00085802376
1980.0,0.031128006,0.030249998,0.0008780081
1985.0,0.031081418,0.030187499,0.0008939188
1990.0,0.031041361,0.030125,0.0009163618
1995.0,0.030993946,0.0300625,0.0009314455
2000.0,0.030950816,0.03,0.000950817
