time,distance,h_error,Q_error,h_true,h_pred,Q_true,Q_pred
1150.0,800.0,0.009108186,0.021870732,0.6179088,0.62701696,0.83233243,0.85420316
1150.0,900.0,0.009119451,0.0168252,0.60305357,0.612173,0.81371653,0.83054173
1150.0,1000.0,0.018487155,0.018619835,0.57652414,0.5950113,0.7917676,0.81038743
1150.0,1100.0,0.014438391,0.02413547,0.5387924,0.55323076,0.7663124,0.7904479
1150.0,1200.0,0.010468066,0.015234888,0.5003255,0.51079357,0.73708284,0.7523177
1150.0,1300.0,0.0066218674,0.007627666,0.45863485,0.46525672,0.7041738,0.71180147
1150.0,1400.0,0.001999706,0.0024656653,0.41957805,0.42157775,0.66793954,0.6704052
1150.0,1500.0,0.0007523596,0.00061011314,0.38314974,0.3839021,0.6293001,0.62869
1150.0,1600.0,0.0030713677,0.0030978322,0.35578743,0.3588588,0.5895537,0.59265155
1150.0,1700.0,0.009922832,0.02153039,0.35496557,0.3648884,0.54947716,0.57100755
1150.0,1800.0,0.00772053,0.027775407,0.36494833,0.37266886,0.513727,0.5415024
1150.0,1900.0,0.004710108,0.018688083,0.391625,0.38691488,0.48894906,0.50763714
1150.0,2000.0,0.00021776557,0.0007890165,0.4074392,0.40765697,0.4746895,0.4739005
1160.0,0.0,5.6147575e-05,5.8710575e-05,0.43558642,0.43553028,0.9133437,0.913285
1160.0,100.0,0.00033140182,0.002210319,0.46842623,0.46875763,0.906986,0.9047757
1160.0,200.0,0.00072413683,0.00428164,0.49957222,0.50029635,0.8997352,0.8954536
1160.0,300.0,0.0005198121,0.0056040883,0.5289484,0.52946824,0.89184445,0.88624036
1160.0,400.0,2.1636486e-05,0.0045592785,0.5563681,0.5563465,0.8831642,0.87860495
1160.0,500.0,0.00013399124,0.00014966726,0.58134484,0.58121085,0.87342954,0.8735792
1160.0,600.0,0.0007867813,0.0072363615,0.60275406,0.6019673,0.86225104,0.8694874
1160.0,700.0,0.00023633242,0.015345275,0.61783457,0.6180709,0.8491624,0.8645077
1160.0,800.0,0.009410918,0.022781312,0.6187539,0.6281648,0.83370894,0.85649025
1160.0,900.0,0.0093970895,0.017719924,0.60405684,0.6134539,0.81538874,0.83310866
1160.0,1000.0,0.018825054,0.019655585,0.5776943,0.59651935,0.79383415,0.81348974
1160.0,1100.0,0.014797866,0.025354147,0.540144,0.5549419,0.7688664,0.79422057
1160.0,1200.0,0.010771096,0.016295612,0.5018641,0.5126352,0.74020356,0.7564992
1160.0,1300.0,0.0068224967,0.00841105,0.46035156,0.46717405,0.7079019,0.71631294
1160.0,1400.0,0.0020709634,0.0028839111,0.4214457,0.42351666,0.67225,0.6751339
1160.0,1500.0,0.000705719,0.0005892515,0.38510883,0.38581455,0.6340659,0.6334767
1160.0,1600.0,0.0029129684,0.0027311444,0.3577996,0.36071256,0.5945056,0.59723675
1160.0,1700.0,0.009487599,0.02035445,0.35693341,0.366421,0.554154,0.5745084
1160.0,1800.0,0.007367134,0.026501656,0.36654136,0.3739085,0.51751685,0.5440185
1160.0,1900.0,0.0046778023,0.017970145,0.39258164,0.38790384,0.49134493,0.5093151
1160.0,2000.0,0.00027620792,0.00067946315,0.40810794,0.40838414,0.47552255,0.47484308
1170.0,0.0,4.2140484e-05,1.1622906e-05,0.4359066,0.43586445,0.9142684,0.91425675
1170.0,100.0,0.00027611852,0.0023659468,0.46877426,0.46905038,0.9079064,0.90554047
1170.0,200.0,0.0006301403,0.004543543,0.49994993,0.5005801,0.9006528,0.8961093
1170.0,300.0,0.000423491,0.0058683753,0.52936083,0.5297843,0.8927641,0.8868957
1170.0,400.0,8.3208084e-05,0.0047218204,0.5568251,0.5567419,0.88409686,0.87937504
1170.0,500.0,0.00012713671,0.00018721819,0.58186257,0.58173543,0.8743965,0.8745837
1170.0,600.0,0.00069749355,0.007530093,0.6033541,0.6026566,0.86328864,0.87081873
1170.0,700.0,0.00041157007,0.015915632,0.6185401,0.6189517,0.85032517,0.8662408
1170.0,800.0,0.009690106,0.023647249,0.6195869,0.629277,0.8350692,0.8587164
1170.0,900.0,0.00965637,0.018577516,0.6050432,0.61469954,0.81703544,0.83561295
1170.0,1000.0,0.01914221,0.020652592,0.57884276,0.59798497,0.79586405,0.81651664
1170.0,1100.0,0.015138984,0.02653265,0.5414694,0.5566084,0.77137184,0.7979045
1170.0,1200.0,0.01106298,0.017332137,0.50337315,0.5144361,0.7432648,0.76059693
1170.0,1300.0,0.00701946,0.009186149,0.46203792,0.46905738,0.7115643,0.72075045
1170.0,1400.0,0.002143234,0.003304541,0.42328614,0.42542937,0.67649823,0.6798028
1170.0,1500.0,0.0006598532,0.0005668998,0.38704967,0.38770953,0.6387889,0.638222
1170.0,1600.0,0.0027504563,0.0023500323,0.3598108,0.36256126,0.5994542,0.60180426
1170.0,1700.0,0.009043872,0.019149184,0.358928,0.36797187,0.5588866,0.5780358
1170.0,1800.0,0.006996423,0.025182664,0.36819252,0.37518895,0.5214208,0.54660344
1170.0,1900.0,0.0046612024,0.017218828,0.3936147,0.3889535,0.49388164,0.5111005
1170.0,2000.0,0.00033578277,0.00056245923,0.40885568,0.40919146,0.47648966,0.4759272
1180.0,0.0,2.8848648e-05,2.6404858e-05,0.43622696,0.43619812,0.9151939,0.9152203
1180.0,100.0,0.00022232533,0.0025219917,0.46912247,0.4693448,0.9088277,0.90630573
1180.0,200.0,0.000539124,0.00480026,0.5003277,0.50086683,0.9015712,0.89677095
1180.0,300.0,0.00033044815,0.0061259866,0.52977294,0.5301034,0.89368415,0.88755816
1180.0,400.0,0.00014287233,0.0048813224,0.5572811,0.5571382,0.88502926,0.88014793
1180.0,500.0,0.00012242794,0.00021845102,0.5823779,0.5822555,0.87536174,0.8755802
1180.0,600.0,0.00061637163,0.007804632,0.60394955,0.6033332,0.8643218,0.87212646
1180.0,700.0,0.0005710125,0.01645273,0.61923784,0.61980885,0.8514789,0.8679316
1180.0,800.0,0.009944618,0.024466217,0.6204081,0.63035274,0.83641374,0.86087996
1180.0,900.0,0.00989598,0.019394755,0.606013,0.615909,0.81865746,0.8380522
1180.0,1000.0,0.019437313,0.021607578,0.57996994,0.59940726,0.79785836,0.81946594
1180.0,1100.0,0.015460014,0.027666748,0.5427692,0.5582292,0.77382976,0.8014965
1180.0,1200.0,0.011342287,0.018340051,0.5048532,0.5161955,0.7462676,0.76460767
1180.0,1300.0,0.0072116554,0.009949267,0.46369404,0.4709057,0.71516144,0.7251107
1180.0,1400.0,0.002216041,0.0037251115,0.42509884,0.42731488,0.6806834,0.6844085
1180.0,1500.0,0.0006148815,0.0005429387,0.38897094,0.38958582,0.6434657,0.64292276
1180.0,1600.0,0.002585262,0.0019578338,0.36181858,0.36440384,0.6043936,0.60635144
1180.0,1700.0,0.008594006,0.017920554,0.36094615,0.36954015,0.56366754,0.5815881
1180.0,1800.0,0.006610155,0.023824155,0.3698994,0.37650955,0.52543294,0.5492571
1180.0,1900.0,0.004660338,0.01643604,0.39472374,0.3900634,0.4965574,0.51299345
1180.0,2000.0,0.0003953576,0.00043958426,0.40968287,0.41007823,0.4775927,0.47715312
1190.0,0.0,1.6629696e-05,5.4359436e-05,0.4365476,0.43653098,0.91612035,0.9161747
1190.0,100.0,0.00016972423,0.0026794076,0.4694709,0.4696406,0.90974987,0.90707046
1190.0,200.0,0.00045067072,0.0050526857,0.5007056,0.5011563,0.9024903,0.89743763
1190.0,300.0,0.00024038553,0.006377697,0.5301848,0.5304252,0.8946047,0.888227
1190.0,400.0,0.00020104647,0.0050385,0.55773604,0.557535,0.88596135,0.88092285
1190.0,500.0,0.00012022257,0.0002425909,0.58289087,0.58277065,0.8763253,0.8765679
1190.0,600.0,0.0005440116,0.008058906,0.60454047,0.60399646,0.8653506,0.8734095
1190.0,700.0,0.00071400404,0.016954899,0.6199281,0.6206421,0.85262394,0.86957884
1190.0,800.0,0.010173619,0.02523607,0.621218,0.63139164,0.83774316,0.86297923
1190.0,900.0,0.010114968,0.020169497,0.60696685,0.6170818,0.8202557,0.8404252
1190.0,1000.0,0.01970911,0.022517085,0.58107656,0.6007857,0.7998182,0.8223353
1190.0,1100.0,0.015759647,0.028752685,0.5440439,0.55980355,0.7762415,0.80499417
1190.0,1200.0,0.011607885,0.019315481,0.5063046,0.5179125,0.7492131,0.7685286
1190.0,1300.0,0.007398039,0.010696769,0.46532008,0.47271812,0.71869385,0.7293906
1190.0,1400.0,0.0022887588,0.0041432977,0.42688343,0.4291722,0.68480456,0.68894786
1190.0,1500.0,0.0005713701,0.0005173087,0.39087135,0.39144272,0.64809334,0.64757603
1190.0,1600.0,0.0024192035,0.001557529,0.36382064,0.36623985,0.6093181,0.6108756
1190.0,1700.0,0.008140922,0.016674578,0.3629847,0.3711256,0.56848925,0.58516383
1190.0,1800.0,0.0062103868,0.022431254,0.3716594,0.37786978,0.52954715,0.5519784
1190.0,1900.0,0.0046750605,0.015623629,0.39590815,0.3912331,0.49936998,0.5149936
1190.0,2000.0,0.00045397878,0.00031250715,0.41058996,0.41104394,0.47883326,0.47852075
1200.0,0.0,5.543232e-06,7.1525574e-05,0.43686846,0.43686292,0.9170477,0.9171192
1200.0,100.0,0.00011819601,0.0028389692,0.46981952,0.4699377,0.9106729,0.90783393
1200.0,200.0,0.00036495924,0.005301535,0.5010835,0.50144845,0.9034102,0.89810866
1200.0,300.0,0.00015324354,0.006624341,0.5305964,0.5307496,0.89552575,0.8889014
1200.0,400.0,0.0002578497,0.005194187,0.55819005,0.5579322,0.88689333,0.88169914
1200.0,500.0,0.000120937824,0.00025880337,0.5834016,0.5832807,0.87728727,0.8775461
1200.0,600.0,0.00048059225,0.008291781,0.60512716,0.60464656,0.8663753,0.8746671
1200.0,700.0,0.0008403063,0.017420769,0.62061113,0.62145144,0.85376066,0.8711814
1200.0,800.0,0.01037699,0.025954902,0.62201685,0.63239384,0.8390581,0.865013
1200.0,900.0,0.010312736,0.020899236,0.6079052,0.61821795,0.821831,0.8427302
1200.0,1000.0,0.019956827,0.023378551,0.5821631,0.6021199,0.80174464,0.8251232
1200.0,1100.0,0.016037107,0.029787064,0.54529417,0.5613313,0.7786082,0.80839527
1200.0,1200.0,0.011858642,0.020254672,0.507728,0.5195866,0.7521024,0.77235705
1200.0,1300.0,0.0075775087,0.011425078,0.46691635,0.47449386,0.7221622,0.73358727
1200.0,1400.0,0.0023609698,0.004556477,0.42863965,0.43100062,0.68886125,0.6934177
1200.0,1500.0,0.00052937865,0.00049066544,0.39274982,0.3932792,0.6526692,0.6521785
1200.0,1600.0,0.0022532642,0.0011518002,0.36581472,0.36806798,0.6142223,0.6153741
1200.0,1700.0,0.0076865554,0.015416622,0.36504048,0.37272704,0.57334447,0.5887611
1200.0,1800.0,0.0057992935,0.021009624,0.37346977,0.37926906,0.53375685,0.5547665
1200.0,1900.0,0.00470531,0.014783382,0.39716706,0.39246175,0.50231665,0.51710004
1200.0,2000.0,0.0005106032,0.0001835525,0.41157702,0.41208762,0.4802127,0.48002914
1210.0,0.0,4.3213367e-06,7.772446e-05,0.43718955,0.43719387,0.91797584,0.91805357
1210.0,100.0,6.771088e-05,0.0030007362,0.47016835,0.47023606,0.9115968,0.90859604
1210.0,200.0,0.00028163195,0.0055468082,0.50146157,0.5017432,0.90433085,0.89878404
1210.0,300.0,6.890297e-05,0.00686574,0.53100777,0.53107667,0.89644724,0.8895815
1210.0,400.0,0.0003131628,0.0053483844,0.55864316,0.55833,0.88782513,0.88247675
1210.0,500.0,0.00012427568,0.0002669096,0.5839102,0.58378595,0.8782478,0.8785147
1210.0,600.0,0.000426054,0.008503199,0.6057097,0.6052836,0.8673961,0.8758993
1210.0,700.0,0.0009498596,0.017850101,0.62128717,0.622237,0.85488945,0.87273955
1210.0,800.0,0.010554433,0.026622117,0.6228051,0.63335955,0.84035903,0.86698115
1210.0,900.0,0.010489047,0.021582782,0.60882854,0.6193176,0.82338405,0.8449668
1210.0,1000.0,0.020180106,0.024190128,0.58323014,0.60341024,0.80363864,0.82782876
1210.0,1100.0,0.016291559,0.030767322,0.5465206,0.56281215,0.7809311,0.81169844
1210.0,1200.0,0.012093663,0.02115482,0.50912386,0.5212175,0.7549367,0.7760915
1210.0,1300.0,0.0077493787,0.012131453,0.4684831,0.47623247,0.7255671,0.73769855
1210.0,1400.0,0.002432108,0.0049626827,0.43036723,0.43279934,0.69285303,0.6978157
1210.0,1500.0,0.0004892945,0.0004631877,0.3946053,0.3950946,0.6571908,0.6567276
1210.0,1600.0,0.0020887852,0.0007430911,0.36779878,0.36988756,0.61910117,0.61984426
1210.0,1700.0,0.0072334707,0.014152765,0.36711043,0.3743439,0.57822585,0.5923786
1210.0,1800.0,0.005378723,0.019564569,0.3753277,0.38070643,0.5380553,0.55761987
1210.0,1900.0,0.004750997,0.013917804,0.39849943,0.39374843,0.50539416,0.51931196
1210.0,2000.0,0.00056418777,5.4895878e-05,0.41264406,0.41320825,0.48173213,0.48167723
1220.0,0.0,1.2904406e-05,7.379055e-05,0.4375109,0.4375238,0.9189049,0.9189787
1220.0,100.0,1.8119812e-05,0.0031638741,0.47051743,0.47053555,0.9125215,0.9093576
1220.0,200.0,0.00020104647,0.0057879686,0.50183964,0.5020407,0.9052523,0.8994643
1220.0,300.0,1.2218952e-05,0.007101655,0.5314189,0.5314067,0.89736927,0.8902676
1220.0,400.0,0.000367105,0.0055006742,0.55909544,0.55872834,0.8887568,0.88325614
1220.0,500.0,0.00013011694,0.00026726723,0.5844168,0.5842867,0.8792069,0.87947416
1220.0,600.0,0.00038009882,0.008693278,0.60628825,0.60590816,0.86841315,0.8771064
1220.0,700.0,0.0010430217,0.018242598,0.62195647,0.6229995,0.8560106,0.8742532
1220.0,800.0,0.010706246,0.027236998,0.623583,0.63428926,0.8416465,0.8688835
1220.0,900.0,0.01064384,0.022219181,0.60973734,0.6203812,0.8249157,0.8471349
1220.0,1000.0,0.020378709,0.024950147,0.5842782,0.60465693,0.8055012,0.83045137
1220.0,1100.0,0.016522527,0.03169155,0.54772365,0.5642462,0.78321135,0.8149029
1220.0,1200.0,0.012312293,0.022013307,0.5104926,0.5228049,0.7577171,0.7797304
1220.0,1300.0,0.007912993,0.01281333,0.4700206,0.4779336,0.7289093,0.74172264
1220.0,1400.0,0.002501756,0.0053601265,0.43206608,0.43456784,0.6967795,0.7021396
1220.0,1500.0,0.00045087934,0.0004351139,0.39643696,0.39688784,0.661656,0.6612209
1220.0,1600.0,0.0019265115,0.000333786,0.36977088,0.3716974,0.62395,0.6242838
1220.0,1700.0,0.0067834556,0.012887716,0.36919153,0.37597498,0.5831264,0.59601414
1220.0,1800.0,0.004950613,0.01810211,0.3772302,0.3821808,0.54243547,0.5605376
1220.0,1900.0,0.004812151,0.0130290985,0.39990398,0.39509183,0.508599,0.5216281
1220.0,2000.0,0.0006135404,7.170439e-05,0.4137908,0.41440433,0.48339236,0.48346406
1230.0,0.0,2.0325184e-05,6.055832e-05,0.43783247,0.4378528,0.9198348,0.91989535
1230.0,100.0,3.0100346e-05,0.0033277273,0.47086668,0.47083658,0.9134471,0.91011935
1230.0,200.0,0.0001232624,0.006024301,0.5022179,0.50234115,0.9061745,0.9001502
1230.0,300.0,9.012222e-05,0.0073311925,0.5318299,0.5317398,0.8982918,0.89096063
1230.0,400.0,0.00041890144,0.0056504607,0.5595469,0.559128,0.8896885,0.88403803
1230.0,500.0,0.00013792515,0.0002604127,0.5849214,0.5847835,0.88016474,0.88042516
1230.0,600.0,0.00034213066,0.008862376,0.60686296,0.60652083,0.86942667,0.87828904
1230.0,700.0,0.0011203885,0.018598616,0.6226193,0.62373966,0.85712445,0.87572306
1230.0,800.0,0.010833144,0.027799785,0.624351,0.63518417,0.842921,0.8707208
1230.0,900.0,0.010777473,0.022808015,0.610632,0.6214095,0.8264266,0.84923464
1230.0,1000.0,0.020552754,0.025657713,0.5853079,0.60586065,0.80733335,0.83299106
1230.0,1100.0,0.01673001,0.032557845,0.548904,0.565634,0.78545016,0.818008
1230.0,1200.0,0.012514114,0.022827923,0.5118349,0.52434903,0.76044476,0.7832727
1230.0,1300.0,0.008067369,0.0134682655,0.4715292,0.47959656,0.73218966,0.7456579
1230.0,1400.0,0.0025691092,0.0057465434,0.43373612,0.43630522,0.7006407,0.7063872
1230.0,1500.0,0.00041401386,0.00040709972,0.39824402,0.39865804,0.6660631,0.665656
1230.0,1600.0,0.0017672479,7.4505806e-05,0.37172922,0.37349647,0.6287645,0.62869
1230.0,1700.0,0.0063383877,0.011626661,0.37128088,0.37761927,0.58803934,0.599666
1230.0,1800.0,0.0045164824,0.016627133,0.37917423,0.3836907,0.54689026,0.5635174
1230.0,1900.0,0.004888624,0.012119472,0.40137923,0.3964906,0.5119269,0.52404636
1230.0,2000.0,0.00065761805,0.00019350648,0.41501674,0.41567436,0.48519388,0.48538738
1240.0,0.0,2.6762486e-05,3.9577484e-05,0.43815428,0.43818104,0.92076564,0.9208052
1240.0,100.0,7.6800585e-05,0.0034905672,0.47121614,0.47113934,0.9143735,0.91088295
1240.0,200.0,4.887581e-05,0.006254256,0.5025962,0.5026451,0.90709746,0.9008432
1240.0,300.0,0.0001642108,0.00755322,0.5322407,0.5320765,0.8992149,0.8916617
1240.0,400.0,0.0004682541,0.005796671,0.55999756,0.5595293,0.8906201,0.88482344
1240.0,500.0,0.00014710426,0.00024735928,0.5854241,0.585277,0.8811214,0.88136876
1240.0,600.0,0.00031143427,0.009011447,0.607434,0.60712254,0.8704368,0.87944824
1240.0,700.0,0.001182735,0.018918991,0.6232758,0.62445855,0.85823125,0.87715024
1240.0,800.0,0.010935903,0.028310955,0.62510943,0.63604534,0.844183,0.872494
1240.0,900.0,0.010890663,0.023349226,0.611513,0.6224037,0.8279176,0.8512668
1240.0,1000.0,0.02070272,0.026312292,0.5863197,0.6070224,0.8091361,0.8354484
1240.0,1100.0,0.016913831,0.03336531,0.55006224,0.5669761,0.78764856,0.82101387
1240.0,1200.0,0.012698591,0.023596942,0.5131513,0.5258499,0.7631209,0.78671783
1240.0,1300.0,0.008212119,0.014094174,0.47300926,0.48122138,0.7354091,0.74950325
1240.0,1400.0,0.002633512,0.0061205626,0.43537733,0.43801084,0.70443654,0.7105571
1240.0,1500.0,0.0003785491,0.00037962198,0.4000258,0.40040436,0.67041034,0.6700307
1240.0,1600.0,0.001611352,0.0004800558,0.3736722,0.37528354,0.63354063,0.6330606
1240.0,1700.0,0.0058997273,0.01037401,0.37337562,0.37927535,0.592958,0.603332
1240.0,1800.0,0.0040781796,0.015145063,0.38115668,0.38523486,0.5514124,0.56655747
1240.0,1900.0,0.0049805045,0.011191487,0.40292352,0.39794302,0.5153735,0.526565
1240.0,2000.0,0.0006951988,0.00030827522,0.41632113,0.41701633,0.48713678,0.48744506
1250.0,0.0,3.2424927e-05,1.2934208e-05,0.43847632,0.43850875,0.92169726,0.9217102
1250.0,100.0,0.000121712685,0.003650844,0.47156584,0.47144413,0.9153008,0.91164994
1250.0,200.0,2.1874905e-05,0.0064765215,0.5029746,0.50295275,0.9080212,0.9015447
1250.0,300.0,0.00023388863,0.007766485,0.5326513,0.5324174,0.9001386,0.89237213
1250.0,400.0,0.0005144477,0.0059381127,0.5604475,0.55993307,0.89155173,0.8856136
1250.0,500.0,0.00015676022,0.00022917986,0.58592504,0.5857683,0.8820769,0.8823061
1250.0,600.0,0.00028717518,0.009141684,0.6080015,0.6077143,0.8714436,0.8805853
1250.0,700.0,0.0012311339,0.019204676,0.6239263,0.6251574,0.85933137,0.87853605
1250.0,800.0,0.011015773,0.028771281,0.6258585,0.63687426,0.84543306,0.87420434
1250.0,900.0,0.010984004,0.023843288,0.61238074,0.62336475,0.8293892,0.8532325
1250.0,1000.0,0.0208292,0.026913762,0.587314,0.6081432,0.8109102,0.837824
1250.0,1100.0,0.017074466,0.034113288,0.55119884,0.5682733,0.7898078,0.8239211
1250.0,1200.0,0.012865782,0.024319291,0.5144422,0.527308,0.76574665,0.79006594
1250.0,1300.0,0.008346885,0.014689624,0.4744612,0.48280808,0.73856837,0.753258
1250.0,1400.0,0.002694875,0.0064805746,0.43698972,0.4396846,0.7081672,0.71464777
1250.0,1500.0,0.00034421682,0.0003529787,0.40178177,0.40212598,0.6746964,0.6743434
1250.0,1600.0,0.0014594197,0.00088107586,0.3755982,0.3770576,0.63827467,0.6373936
1250.0,1700.0,0.005469024,0.009134173,0.37547302,0.38094205,0.597876,0.6070102
1250.0,1800.0,0.0036372542,0.013661265,0.38317442,0.38681167,0.5559946,0.56965584
1250.0,1900.0,0.0050875545,0.010247767,0.4045349,0.39944735,0.51893395,0.5291817
1250.0,2000.0,0.0007251799,0.00041386485,0.41770303,0.4184282,0.48922083,0.4896347
1260.0,0.0,3.7699938e-05,1.770258e-05,0.4387986,0.4388363,0.9226298,0.9226121
1260.0,100.0,0.00016433,0.003806889,0.47191575,0.47175142,0.9162289,0.912422
1260.0,200.0,8.85129e-05,0.0066894293,0.50335324,0.5032647,0.90894574,0.9022563
1260.0,300.0,0.00029861927,0.007969141,0.5330618,0.5327632,0.9010628,0.89309365
1260.0,400.0,0.0005566478,0.0060730577,0.56089675,0.5603401,0.89248335,0.8864103
1260.0,500.0,0.00016617775,0.00020742416,0.58642423,0.58625805,0.8830314,0.88323885
1260.0,600.0,0.0002682805,0.009254456,0.6085655,0.6082972,0.8724475,0.88170195
1260.0,700.0,0.0012667775,0.019457102,0.6245709,0.6258377,0.860425,0.8798821
1260.0,800.0,0.011073828,0.029182017,0.62659854,0.63767236,0.8466716,0.8758536
1260.0,900.0,0.011058748,0.02429068,0.6132356,0.62429434,0.83084226,0.85513294
1260.0,1000.0,0.020932913,0.027462363,0.58829147,0.6092244,0.8126567,0.84011906
1260.0,1100.0,0.017212093,0.034801483,0.5523144,0.5695265,0.7919288,0.8267303
1260.0,1200.0,0.013015449,0.024993777,0.51570827,0.5287237,0.7683232,0.79331696
1260.0,1300.0,0.008471072,0.015253067,0.47588542,0.4843565,0.7416686,0.75692165
1260.0,1400.0,0.0027521849,0.006825328,0.43857345,0.44132563,0.71183294,0.71865827
1260.0,1500.0,0.00031080842,0.00032788515,0.40351143,0.40382224,0.67892015,0.67859226
1260.0,1600.0,0.0013117492,0.0012766123,0.37750587,0.37881762,0.64296323,0.6416866
1260.0,1700.0,0.0050472617,0.007911205,0.3775705,0.38261777,0.60278744,0.61069864
1260.0,1800.0,0.003195405,0.012180865,0.38522428,0.3884197,0.5606295,0.57281035
1260.0,1900.0,0.005209565,0.009291291,0.40621132,0.40100175,0.5226029,0.5318942
1260.0,2000.0,0.0007470846,0.00050863624,0.41916117,0.41990826,0.49144533,0.49195397
1270.0,0.0,4.2527914e-05,5.0246716e-05,0.43912113,0.43916366,0.9235632,0.92351294
1270.0,100.0,0.00020453334,0.0039568543,0.47226587,0.47206134,0.9171579,0.91320103
1270.0,200.0,0.00015044212,0.00689131,0.5037319,0.50358146,0.90987104,0.90297973
1270.0,300.0,0.0003579855,0.008160353,0.53347224,0.53311425,0.9019876,0.89382726
1270.0,400.0,0.00059455633,0.006200671,0.56134534,0.5607508,0.89341515,0.8872145
1270.0,500.0,0.00017470121,0.00018328428,0.58692175,0.58674705,0.8839849,0.8841682
1270.0,600.0,0.000254035,0.0093509555,0.6091263,0.6088723,0.8734484,0.8827993
1270.0,700.0,0.0012904406,0.0196774,0.6252099,0.62650037,0.8615125,0.8811899
1270.0,800.0,0.011111319,0.029544473,0.6273299,0.6384412,0.84789896,0.87744343
1270.0,900.0,0.011115372,0.024692237,0.61407804,0.6251934,0.8322773,0.85696954
1270.0,1000.0,0.021014452,0.027958453,0.58925253,0.610267,0.8143765,0.8423349
1270.0,1100.0,0.01732719,0.035429776,0.55340946,0.57073665,0.79401284,0.8294426
1270.0,1200.0,0.013147712,0.025619745,0.51694995,0.53009766,0.7708517,0.7964714
1270.0,1300.0,0.00858438,0.01578331,0.47728235,0.48586673,0.7447107,0.760494
1270.0,1400.0,0.0028054118,0.007153392,0.44012862,0.44293404,0.71543413,0.7225875
1270.0,1500.0,0.00027772784,0.00030469894,0.40521443,0.40549216,0.6830806,0.6827759
1270.0,1600.0,0.001168251,0.0016654134,0.37939397,0.38056222,0.6476033,0.64593786
1270.0,1700.0,0.004635811,0.006708324,0.3796656,0.38430142,0.6076866,0.6143949
1270.0,1800.0,0.0027540326,0.010708749,0.38730305,0.3900571,0.5653099,0.57601863
1270.0,1900.0,0.005346328,0.008324921,0.4079505,0.40260416,0.5263749,0.5346998
1270.0,2000.0,0.000759393,0.0005902648,0.4206941,0.4214535,0.49380928,0.49439955
1280.0,0.0,4.7534704e-05,8.2850456e-05,0.43944386,0.4394914,0.9244974,0.9244146
1280.0,100.0,0.00024172664,0.004099071,0.47261623,0.4723745,0.9180877,0.91398865
1280.0,200.0,0.00020754337,0.007080853,0.50411075,0.5039032,0.9107971,0.90371627
1280.0,300.0,0.00041145086,0.008338273,0.5338825,0.53347105,0.902913,0.8945747
1280.0,400.0,0.0006273985,0.0063194036,0.56179327,0.56116587,0.89434695,0.88802755
1280.0,500.0,0.00018143654,0.00015807152,0.58741766,0.5872362,0.88493747,0.88509554
1280.0,600.0,0.00024342537,0.009432614,0.60968393,0.6094405,0.87444645,0.88387907
1280.0,700.0,0.0013033748,0.019867063,0.62584347,0.62714684,0.862594,0.8824611
1280.0,800.0,0.01112926,0.02985996,0.6280529,0.63918215,0.8491156,0.8789756
1280.0,900.0,0.011155069,0.02504915,0.6149084,0.62606347,0.83369493,0.8587441
1280.0,1000.0,0.021074831,0.028402746,0.5901977,0.6112725,0.81607026,0.844473
1280.0,1100.0,0.017420232,0.035998464,0.5544846,0.57190484,0.7960608,0.83205926
1280.0,1200.0,0.01326257,0.026196897,0.5181679,0.5314305,0.7733332,0.7995301
1280.0,1300.0,0.008686632,0.016279519,0.47865245,0.48733908,0.7476956,0.76397514
1280.0,1400.0,0.0028537214,0.0074639916,0.4416555,0.4445092,0.7189713,0.7264353
1280.0,1500.0,0.00024488568,0.00028383732,0.40689045,0.40713534,0.68717706,0.6868932
1280.0,1600.0,0.0010294616,0.0020464063,0.38126132,0.38229078,0.65219206,0.65014565
1280.0,1700.0,0.0042357147,0.005529523,0.38175592,0.38599163,0.612568,0.61809754
1280.0,1800.0,0.0023146272,0.009250104,0.38940763,0.39172226,0.5700285,0.5792786
1280.0,1900.0,0.0054969788,0.0073518157,0.40974998,0.404253,0.53024405,0.53759587
1280.0,2000.0,0.0007622838,0.00065746903,0.42230013,0.4230624,0.49631113,0.4969686
1290.0,0.0,5.2571297e-05,0.00011408329,0.43976685,0.43981943,0.9254325,0.9253184
1290.0,100.0,0.0002760291,0.004232526,0.4729668,0.47269076,0.9190184,0.91478586
1290.0,200.0,0.0002593398,0.0072569847,0.5044897,0.5042304,0.911724,0.904467
1290.0,300.0,0.00045889616,0.008502364,0.5342927,0.5338338,0.90383893,0.89533657
1290.0,400.0,0.00065493584,0.006428778,0.56224066,0.5615857,0.89527893,0.88885015
1290.0,500.0,0.00018620491,0.00013256073,0.58791214,0.58772594,0.88588923,0.8860218
1290.0,600.0,0.00023597479,0.009500265,0.6102385,0.6100025,0.8754419,0.8849422
1290.0,700.0,0.0013062954,0.02002722,0.62647176,0.62777805,0.8636699,0.8836971
1290.0,800.0,0.011128843,0.030129552,0.62876767,0.6398965,0.850322,0.88045156
1290.0,900.0,0.011178434,0.025361896,0.61572707,0.6269055,0.8350958,0.8604577
1290.0,1000.0,0.021114647,0.0287956,0.59112734,0.612242,0.81773895,0.84653455
1290.0,1100.0,0.017491579,0.036507726,0.55554026,0.57303184,0.7980738,0.83458155
1290.0,1200.0,0.013360143,0.026724756,0.51936257,0.5327227,0.775769,0.80249375
1290.0,1300.0,0.008777469,0.016740799,0.47999617,0.48877364,0.75062454,0.76736534
